"leave","country_code","gender","age","years_education","news_consumption","trust_people","trust_politicians","past_vote","immig_econ","immig_culture","country_attach","religion","climate_change","imp_tradition","imp_equality","income","eu_integration","trade_union","unemployed","train"
0,"BE","Male",52,14,20,6,5,"Yes",5,2,7,"Roman Catholic",2,5,3,1,5,0,FALSE,FALSE
0,"BE","Male",44,18,60,6,6,"Yes",5,6,5,"Roman Catholic",3,2,3,1,8,0,FALSE,TRUE
0,"BE","Female",50,18,60,4,5,"Yes",4,9,8,"Roman Catholic",4,3,4,1,4,1,FALSE,FALSE
0,"BE","Male",34,13,60,5,4,"No",2,1,10,"Islamic",4,2,1,0,0,1,FALSE,TRUE
0,"BE","Female",67,12,60,1,1,"Yes",3,5,8,"Roman Catholic",3,3,2,0,5,1,FALSE,TRUE
1,"BE","Female",24,18,10,6,2,"Yes",2,5,8,"Roman Catholic",4,3,2,1,2,0,TRUE,FALSE
1,"BE","Female",36,15,30,2,3,"Yes",8,8,4,"Islamic",4,2,2,0,4,1,FALSE,TRUE
1,"BE","Female",62,9,60,0,0,"Yes",2,2,8,"Roman Catholic",3,1,1,0,2,1,FALSE,FALSE
0,"BE","Male",28,18,20,6,3,"Yes",7,6,4,"Roman Catholic",3,4,3,1,4,0,FALSE,FALSE
1,"BE","Male",52,12,60,5,0,"Yes",1,5,7,"Protestant",2,4,1,1,1,1,FALSE,FALSE
0,"BE","Female",68,11,60,0,0,"Yes",1,7,9,"Roman Catholic",1,1,2,1,2,1,FALSE,TRUE
0,"BE","Female",45,18,0,6,2,"Yes",5,6,6,"Roman Catholic",3,3,2,0,5,0,FALSE,TRUE
0,"BE","Female",62,15,240,8,7,"Yes",8,9,7,"Roman Catholic",4,1,1,1,9,1,FALSE,FALSE
0,"BE","Male",85,8,60,7,8,"Yes",5,3,5,"Roman Catholic",2,2,2,0,0,1,FALSE,TRUE
0,"BE","Female",67,17,30,0,5,"Yes",8,8,10,"Roman Catholic",4,2,3,1,5,1,FALSE,TRUE
0,"BE","Female",36,16,40,6,4,"Yes",5,7,3,"Roman Catholic",3,2,2,1,5,0,FALSE,TRUE
0,"BE","Male",23,16,8,7,6,"No",9,9,2,"Roman Catholic",3,4,2,0,8,0,FALSE,TRUE
0,"BE","Male",40,16,90,6,3,"Yes",10,10,9,"Islamic",5,2,1,1,0,1,FALSE,FALSE
0,"BE","Male",54,15,75,4,6,"No",5,7,10,"Roman Catholic",3,1,1,1,5,0,FALSE,TRUE
0,"BE","Male",83,11,60,3,5,"Yes",1,3,10,"Roman Catholic",4,1,2,0,2,1,FALSE,TRUE
0,"BE","Male",40,13,0,5,0,"Yes",5,7,7,"Islamic",3,1,1,1,7,0,FALSE,FALSE
0,"BE","Male",56,21,30,4,1,"No",1,0,0,"Roman Catholic",4,5,2,1,8,1,FALSE,TRUE
1,"BE","Male",85,20,120,7,4,"Yes",7,4,5,"Roman Catholic",4,2,2,1,2,0,FALSE,TRUE
0,"BE","Female",17,11,10,8,6,"No",6,9,7,"Roman Catholic",4,4,2,1,6,0,FALSE,FALSE
0,"BE","Female",18,15,30,4,5,"No",5,8,3,"Roman Catholic",3,3,2,1,3,0,FALSE,FALSE
0,"BE","Male",31,12,20,7,5,"Yes",6,7,9,"Roman Catholic",4,3,2,1,8,0,FALSE,TRUE
0,"BE","Male",84,20,180,6,6,"Yes",6,6,5,"Roman Catholic",2,5,5,0,6,1,FALSE,FALSE
0,"BE","Female",46,13,30,5,2,"Yes",5,8,8,"Roman Catholic",2,3,1,0,5,0,FALSE,FALSE
0,"BE","Female",64,12,0,0,0,"Yes",3,0,5,"Roman Catholic",5,6,3,1,5,0,FALSE,TRUE
0,"BE","Male",58,11,45,7,2,"Yes",0,5,8,"Roman Catholic",3,3,2,0,3,0,FALSE,FALSE
0,"BE","Male",78,8,120,2,0,"Yes",5,0,5,"Roman Catholic",2,2,3,0,5,0,FALSE,FALSE
0,"BE","Female",37,17,75,3,3,"Yes",3,5,8,"Roman Catholic",3,3,3,1,5,0,FALSE,FALSE
0,"BE","Male",17,12,45,5,5,"No",4,4,8,"Roman Catholic",3,5,3,1,6,0,FALSE,TRUE
0,"BE","Male",73,13,50,4,5,"No",1,3,9,"Roman Catholic",3,1,1,0,3,1,FALSE,FALSE
1,"BE","Male",47,14,60,9,2,"Yes",3,1,5,"Roman Catholic",2,2,4,1,0,0,FALSE,FALSE
0,"BE","Female",67,11,75,4,7,"Yes",5,4,7,"Roman Catholic",4,1,2,1,2,1,FALSE,FALSE
0,"BE","Male",23,16,30,3,5,"No",8,5,8,"Other",2,3,3,0,9,0,FALSE,FALSE
0,"BE","Male",69,18,30,5,8,"Yes",7,7,5,"Roman Catholic",4,1,1,1,8,0,FALSE,FALSE
0,"BE","Female",45,13,5,5,2,"Yes",2,4,7,"Roman Catholic",3,3,3,1,3,1,FALSE,TRUE
1,"BE","Female",43,15,60,1,2,"Yes",2,5,10,"Islamic",4,1,1,0,3,1,FALSE,FALSE
0,"BE","Female",42,17,60,6,8,"No",5,10,9,"Protestant",5,4,1,1,6,1,FALSE,TRUE
0,"BE","Female",50,17,60,8,5,"Yes",5,8,8,"Roman Catholic",4,4,2,1,5,0,FALSE,FALSE
0,"BE","Male",45,19,25,4,4,"Yes",7,7,8,"Roman Catholic",3,2,2,1,2,0,FALSE,TRUE
0,"BE","Female",81,9,90,0,2,"Yes",5,3,6,"Roman Catholic",1,2,2,0,10,0,FALSE,TRUE
0,"BE","Female",63,10,90,7,5,"Yes",5,5,8,"Roman Catholic",3,2,1,0,7,1,FALSE,FALSE
0,"BE","Male",65,19,120,4,5,"No",7,6,8,"Roman Catholic",3,1,1,1,10,1,FALSE,TRUE
0,"BE","Male",61,19,30,4,6,"Yes",7,7,7,"Roman Catholic",3,3,2,0,7,1,FALSE,TRUE
0,"BE","Male",52,14,30,6,6,"Yes",5,4,6,"Roman Catholic",4,2,2,1,5,0,FALSE,TRUE
0,"BE","Female",47,15,10,3,5,"Yes",3,7,8,"Roman Catholic",3,2,2,1,3,0,FALSE,TRUE
0,"BE","Male",81,9,120,5,7,"Yes",3,2,9,"Roman Catholic",2,2,1,0,5,0,FALSE,FALSE
0,"BE","Female",34,12,30,6,4,"Yes",4,7,6,"Roman Catholic",4,3,3,0,7,1,FALSE,FALSE
0,"BE","Female",46,8,30,6,3,"Yes",5,8,5,"Roman Catholic",4,2,2,0,5,0,FALSE,FALSE
0,"BE","Female",29,17,90,7,6,"No",7,7,6,"Roman Catholic",3,1,1,0,7,0,TRUE,TRUE
0,"BE","Female",35,15,60,5,5,"Yes",5,5,7,"Roman Catholic",2,1,3,1,3,1,FALSE,FALSE
0,"BE","Female",18,13,120,6,9,"No",8,6,5,"Other",4,1,2,0,4,0,FALSE,FALSE
0,"BE","Female",51,16,90,8,4,"Yes",6,7,8,"Roman Catholic",3,3,3,1,5,0,FALSE,FALSE
0,"BE","Male",67,13,120,9,5,"Yes",3,7,8,"Roman Catholic",3,3,3,1,4,1,FALSE,FALSE
0,"BE","Male",58,6,30,7,4,"Yes",8,8,10,"Roman Catholic",3,2,1,1,4,1,FALSE,TRUE
0,"BE","Male",31,12,5,4,5,"No",4,4,8,"Protestant",2,3,3,1,6,0,FALSE,TRUE
0,"BE","Female",69,8,90,7,5,"Yes",8,7,7,"Roman Catholic",3,3,1,1,9,0,FALSE,FALSE
0,"BE","Male",35,13,90,7,6,"Yes",2,4,6,"Roman Catholic",3,3,4,1,7,1,FALSE,FALSE
0,"BE","Female",89,6,30,7,5,"Yes",3,4,7,"Roman Catholic",2,2,2,0,2,0,FALSE,FALSE
1,"BE","Male",65,9,60,7,0,"Yes",3,5,9,"Roman Catholic",3,2,2,1,3,1,FALSE,TRUE
0,"BE","Female",59,12,60,4,6,"Yes",5,6,9,"Roman Catholic",3,1,2,0,8,1,FALSE,FALSE
0,"BE","Female",55,13,300,7,5,"Yes",4,3,7,"Roman Catholic",3,2,3,0,3,0,FALSE,FALSE
0,"BE","Female",68,10,120,4,7,"Yes",4,7,8,"Roman Catholic",5,2,2,1,1,1,FALSE,TRUE
0,"BE","Male",39,9,15,8,6,"No",6,8,5,"Islamic",3,2,2,1,8,0,FALSE,FALSE
0,"BE","Male",24,14,30,7,6,"Yes",4,4,7,"Roman Catholic",3,2,2,0,5,1,FALSE,FALSE
0,"BE","Male",59,12,120,7,7,"Yes",4,6,9,"Roman Catholic",2,2,2,1,6,1,FALSE,TRUE
0,"BE","Male",35,16,30,3,5,"Yes",6,8,3,"Roman Catholic",3,3,2,0,5,1,FALSE,TRUE
0,"BE","Male",32,15,30,5,5,"Yes",6,7,8,"Islamic",3,2,2,0,3,1,TRUE,FALSE
0,"BE","Female",30,25,0,0,3,"No",5,8,4,"Roman Catholic",2,2,1,0,8,0,FALSE,FALSE
0,"BE","Male",37,17,25,1,4,"Yes",5,7,8,"Islamic",4,2,1,0,8,0,FALSE,FALSE
1,"BE","Female",39,15,60,5,0,"Yes",8,10,0,"Roman Catholic",5,3,1,0,3,1,FALSE,FALSE
0,"BE","Male",49,20,50,8,8,"Yes",6,4,8,"Roman Catholic",5,3,3,1,6,1,FALSE,TRUE
0,"BE","Female",30,12,120,1,6,"Yes",5,7,8,"Other",4,2,2,0,5,0,FALSE,TRUE
0,"BE","Female",52,12,30,5,4,"Yes",6,7,7,"Roman Catholic",4,2,2,0,10,0,FALSE,TRUE
0,"BE","Female",71,18,30,2,5,"Yes",6,6,9,"Roman Catholic",3,2,2,0,8,1,FALSE,TRUE
0,"BE","Female",15,13,20,6,4,"No",5,9,9,"Roman Catholic",4,2,1,1,5,0,FALSE,FALSE
0,"BE","Male",32,12,180,4,8,"Yes",5,5,8,"Islamic",3,2,2,0,4,0,FALSE,FALSE
0,"BE","Female",71,17,45,6,6,"No",4,5,7,"Roman Catholic",2,1,3,1,7,0,FALSE,TRUE
0,"BE","Male",69,12,210,5,1,"Yes",4,4,8,"Roman Catholic",2,2,2,0,8,1,FALSE,FALSE
0,"BE","Male",37,13,30,6,2,"Yes",6,7,4,"Roman Catholic",3,2,2,1,0,1,FALSE,TRUE
1,"BE","Female",80,9,15,5,4,"No",4,6,6,"Roman Catholic",2,3,1,0,8,1,FALSE,FALSE
0,"BE","Female",17,11,30,6,1,"No",4,8,0,"Other",3,2,3,1,5,0,FALSE,FALSE
1,"BE","Male",17,12,90,5,0,"No",4,8,9,"Islamic",5,3,1,0,2,0,FALSE,TRUE
0,"BE","Male",64,11,30,8,6,"Yes",6,6,8,"Roman Catholic",3,4,2,1,3,1,FALSE,FALSE
0,"BE","Female",55,14,60,2,3,"Yes",3,5,7,"Roman Catholic",3,4,3,1,5,1,FALSE,FALSE
1,"BE","Female",84,9,30,4,3,"Yes",2,7,6,"Roman Catholic",2,1,1,0,8,0,FALSE,FALSE
0,"BE","Male",70,9,60,8,2,"Yes",5,4,5,"Roman Catholic",5,1,1,0,9,1,FALSE,FALSE
1,"BE","Male",76,16,60,5,4,"Yes",8,5,10,"Roman Catholic",4,2,2,0,1,0,FALSE,FALSE
0,"BE","Female",44,19,90,4,5,"Yes",8,8,4,"Roman Catholic",3,1,2,1,8,1,FALSE,TRUE
0,"BE","Male",56,12,60,5,2,"Yes",3,4,7,"Islamic",2,3,3,0,7,1,FALSE,FALSE
0,"BE","Male",52,12,60,7,5,"Yes",7,6,8,"Roman Catholic",3,2,2,1,3,1,FALSE,FALSE
1,"BE","Female",44,15,15,7,6,"Yes",3,5,5,"Roman Catholic",4,3,2,1,4,0,FALSE,FALSE
0,"BE","Female",40,16,90,6,5,"Yes",7,8,8,"Roman Catholic",3,3,2,1,6,0,FALSE,FALSE
0,"BE","Female",52,15,45,7,3,"Yes",8,9,9,"Roman Catholic",4,2,1,1,7,1,FALSE,FALSE
0,"BE","Female",65,6,30,7,4,"Yes",8,8,10,"Roman Catholic",3,1,2,0,7,1,FALSE,FALSE
0,"BE","Male",66,18,120,6,2,"Yes",8,9,10,"Protestant",5,5,2,0,10,0,FALSE,FALSE
0,"BE","Female",70,14,90,8,7,"Yes",7,7,7,"Roman Catholic",3,4,1,1,7,1,FALSE,TRUE
0,"BE","Male",80,16,110,7,5,"Yes",8,5,6,"Roman Catholic",3,2,2,0,8,1,FALSE,FALSE
0,"BE","Male",44,6,300,7,2,"Yes",5,7,7,"Other",2,2,3,1,5,1,FALSE,FALSE
0,"BE","Male",45,15,5,5,5,"Yes",2,1,5,"Roman Catholic",5,2,2,1,0,1,FALSE,FALSE
0,"BE","Male",59,18,90,6,5,"Yes",6,5,10,"Roman Catholic",3,2,1,1,9,1,FALSE,TRUE
0,"BE","Male",83,16,60,0,6,"Yes",7,7,10,"Roman Catholic",3,2,2,0,8,1,FALSE,TRUE
1,"BE","Female",40,20,60,6,5,"Yes",5,6,7,"Roman Catholic",3,1,1,0,3,1,FALSE,TRUE
0,"BE","Male",27,12,15,5,7,"No",6,8,7,"Islamic",2,1,3,0,5,1,FALSE,TRUE
0,"BE","Male",16,10,20,5,7,"No",7,8,6,"Islamic",4,2,1,0,5,1,FALSE,FALSE
0,"BE","Female",59,13,45,7,7,"Yes",5,8,8,"Roman Catholic",2,3,3,1,6,0,FALSE,FALSE
0,"BE","Male",71,12,60,4,0,"Yes",5,2,9,"Roman Catholic",2,5,1,1,2,1,FALSE,TRUE
0,"BE","Female",68,10,15,4,4,"Yes",5,4,10,"Roman Catholic",3,3,2,0,4,0,FALSE,FALSE
1,"BE","Female",37,15,60,0,5,"Yes",5,5,7,"Roman Catholic",3,4,3,1,5,0,FALSE,FALSE
0,"BE","Female",81,12,90,5,5,"Yes",5,5,10,"Roman Catholic",3,1,2,0,6,0,FALSE,FALSE
0,"BE","Female",20,15,90,5,5,"Yes",3,5,8,"Roman Catholic",5,2,2,1,3,0,FALSE,TRUE
0,"BE","Female",37,19,30,4,0,"No",2,6,2,"Roman Catholic",2,3,2,1,4,1,FALSE,TRUE
0,"BE","Female",63,11,60,7,6,"Yes",4,6,7,"Roman Catholic",4,1,1,0,4,0,FALSE,TRUE
0,"BE","Male",63,12,15,7,7,"Yes",8,4,8,"Roman Catholic",4,1,3,0,4,1,FALSE,FALSE
0,"BE","Female",86,5,45,5,0,"Yes",2,0,8,"Roman Catholic",1,1,2,0,4,0,FALSE,TRUE
0,"BE","Female",43,7,30,3,2,"No",5,4,8,"Roman Catholic",3,3,1,0,5,0,FALSE,TRUE
0,"BE","Female",18,12,30,5,4,"No",5,7,4,"Roman Catholic",3,3,3,1,2,0,FALSE,TRUE
0,"BE","Male",39,17,45,5,6,"Yes",5,4,8,"Roman Catholic",3,5,4,0,5,0,FALSE,TRUE
0,"BE","Male",57,13,60,3,7,"Yes",5,9,9,"Roman Catholic",3,2,2,1,7,0,FALSE,TRUE
1,"BE","Male",21,12,60,5,5,"No",5,6,7,"Islamic",3,1,1,0,3,0,FALSE,FALSE
0,"BE","Female",53,24,30,8,6,"Yes",10,10,9,"Other",2,3,1,0,2,0,TRUE,TRUE
0,"BE","Male",44,15,45,7,1,"Yes",5,8,8,"Roman Catholic",4,4,1,1,8,0,FALSE,TRUE
1,"BE","Male",65,14,60,4,2,"Yes",5,4,9,"Roman Catholic",2,3,3,0,6,1,FALSE,FALSE
0,"BE","Female",37,16,30,6,6,"Yes",6,8,8,"Roman Catholic",4,2,2,0,6,1,FALSE,TRUE
0,"BE","Male",43,19,30,8,6,"No",8,8,6,"Roman Catholic",3,3,2,1,8,1,FALSE,FALSE
0,"BE","Female",24,14,30,2,2,"Yes",3,4,7,"Roman Catholic",3,1,1,1,5,1,FALSE,FALSE
0,"BE","Female",40,13,10,7,6,"Yes",5,6,3,"Roman Catholic",3,2,3,1,5,1,FALSE,FALSE
0,"BE","Female",26,19,30,3,3,"Yes",4,5,7,"Roman Catholic",3,3,2,1,5,0,TRUE,FALSE
0,"BE","Female",57,20,15,9,6,"Yes",6,8,10,"Roman Catholic",4,1,1,1,7,0,FALSE,TRUE
0,"BE","Female",55,11,60,5,3,"No",4,4,9,"Roman Catholic",3,2,1,1,10,1,FALSE,TRUE
0,"BE","Female",57,1,28,10,9,"Yes",5,6,10,"Islamic",4,5,1,0,10,0,FALSE,TRUE
0,"BE","Male",34,14,60,7,2,"Yes",7,8,9,"Islamic",3,5,2,1,5,1,FALSE,TRUE
1,"BE","Male",39,6,10,2,2,"Yes",2,2,10,"Islamic",4,2,1,1,2,1,FALSE,TRUE
0,"BE","Female",64,12,15,6,4,"Yes",4,7,8,"Roman Catholic",4,2,1,0,7,1,FALSE,TRUE
0,"BE","Male",51,14,20,7,6,"Yes",5,6,8,"Roman Catholic",3,2,3,1,6,1,FALSE,FALSE
0,"BE","Male",60,22,45,8,4,"Yes",8,10,8,"Roman Catholic",5,4,1,1,10,0,FALSE,FALSE
0,"BE","Male",48,16,45,6,2,"Yes",6,5,7,"Roman Catholic",3,2,2,1,7,0,FALSE,FALSE
0,"BE","Female",87,6,0,0,0,"Yes",2,5,0,"Roman Catholic",3,2,1,0,0,0,FALSE,FALSE
0,"BE","Male",50,15,15,6,5,"Yes",6,8,6,"Other",4,2,3,1,6,1,FALSE,TRUE
0,"BE","Female",60,17,60,3,6,"Yes",8,8,8,"Roman Catholic",4,2,2,1,8,1,FALSE,TRUE
0,"BE","Male",72,12,60,5,3,"Yes",4,5,8,"Roman Catholic",4,2,2,0,5,1,FALSE,TRUE
0,"BE","Female",61,15,150,6,7,"Yes",7,7,7,"Roman Catholic",3,2,3,0,7,1,FALSE,TRUE
0,"BE","Male",56,9,75,5,10,"Yes",5,4,10,"Roman Catholic",4,2,2,0,8,0,FALSE,TRUE
0,"BE","Male",40,12,30,6,4,"Yes",5,6,5,"Roman Catholic",3,1,2,1,6,0,FALSE,TRUE
0,"BE","Female",31,19,20,5,2,"No",8,8,8,"Roman Catholic",3,3,3,1,3,0,FALSE,TRUE
0,"BE","Male",80,10,30,7,5,"Yes",5,6,8,"Islamic",4,1,1,0,8,0,FALSE,TRUE
0,"BE","Male",18,12,40,6,3,"No",5,8,8,"Islamic",3,5,1,0,7,0,FALSE,TRUE
0,"BE","Female",51,13,5,3,0,"Yes",5,7,0,"Other",2,5,1,1,3,1,FALSE,FALSE
0,"BE","Male",47,14,60,3,4,"Yes",5,6,7,"Roman Catholic",3,2,2,0,8,1,FALSE,TRUE
0,"BE","Female",44,13,15,8,5,"Yes",5,5,5,"Roman Catholic",3,3,3,0,7,0,FALSE,FALSE
0,"BE","Male",42,16,37,8,5,"Yes",2,8,6,"Roman Catholic",3,2,2,1,5,0,FALSE,FALSE
1,"BE","Female",76,13,165,8,2,"Yes",1,1,8,"Roman Catholic",2,2,2,0,2,0,FALSE,TRUE
1,"BE","Male",72,12,60,6,7,"Yes",5,7,7,"Roman Catholic",3,3,3,0,7,0,FALSE,TRUE
0,"BE","Male",62,19,15,8,4,"Yes",9,7,2,"Roman Catholic",2,5,2,1,9,1,FALSE,FALSE
0,"BE","Female",73,7,60,5,7,"Yes",7,7,9,"Roman Catholic",3,2,1,0,3,0,FALSE,FALSE
0,"BE","Female",47,15,45,8,5,"Yes",6,7,8,"Roman Catholic",4,2,2,1,9,0,FALSE,FALSE
0,"BE","Female",42,12,30,5,3,"Yes",3,5,7,"Roman Catholic",3,2,2,1,3,1,FALSE,TRUE
0,"BE","Female",53,14,30,3,5,"No",7,7,7,"Other",2,2,1,0,7,1,FALSE,TRUE
1,"BE","Male",81,10,120,5,3,"Yes",6,7,7,"Roman Catholic",1,2,3,0,2,0,FALSE,FALSE
0,"BE","Female",50,14,30,8,5,"No",6,7,8,"Roman Catholic",4,3,2,1,6,0,FALSE,TRUE
0,"BE","Female",42,18,30,8,7,"Yes",8,8,8,"Roman Catholic",5,1,2,1,5,0,FALSE,TRUE
0,"BE","Female",51,16,120,2,4,"Yes",4,5,7,"Roman Catholic",3,2,2,1,5,1,FALSE,TRUE
0,"BE","Male",31,5,60,7,6,"No",6,8,3,"Other",2,2,2,0,7,1,FALSE,TRUE
0,"BE","Female",35,19,60,5,7,"Yes",5,7,8,"Roman Catholic",4,2,2,1,7,1,FALSE,FALSE
0,"BE","Male",81,15,120,4,5,"Yes",4,6,4,"Roman Catholic",3,2,2,0,8,0,FALSE,TRUE
1,"BE","Female",18,9,180,2,1,"No",1,2,3,"Roman Catholic",2,1,1,0,2,0,FALSE,TRUE
1,"BE","Male",51,15,0,6,5,"Yes",5,9,7,"Other",3,2,2,1,3,0,FALSE,FALSE
0,"BE","Male",55,16,105,3,4,"Yes",7,4,4,"Roman Catholic",4,3,1,1,7,1,FALSE,FALSE
0,"BE","Female",51,20,60,7,6,"Yes",7,5,7,"Roman Catholic",3,3,3,1,6,1,FALSE,FALSE
0,"BE","Male",28,11,90,5,6,"No",5,5,9,"Roman Catholic",4,2,3,1,5,1,FALSE,FALSE
0,"BE","Male",74,12,60,7,4,"Yes",6,5,0,"Roman Catholic",3,3,2,1,0,0,FALSE,FALSE
0,"BE","Male",60,15,30,4,6,"Yes",6,5,7,"Roman Catholic",2,2,3,1,3,0,FALSE,TRUE
0,"BE","Female",47,12,15,5,5,"No",4,6,9,"Islamic",2,1,1,0,8,0,FALSE,FALSE
0,"BE","Male",55,20,30,7,6,"Yes",7,8,9,"Roman Catholic",2,1,2,1,9,1,FALSE,FALSE
1,"BE","Female",35,12,15,3,5,"Yes",5,5,5,"Roman Catholic",3,3,1,1,3,0,FALSE,FALSE
0,"BE","Female",65,15,120,8,5,"Yes",6,9,9,"Roman Catholic",3,3,1,1,4,0,FALSE,TRUE
0,"BE","Male",18,13,10,4,6,"No",3,8,9,"Roman Catholic",3,2,2,1,4,0,FALSE,FALSE
1,"BE","Male",37,15,30,6,4,"Yes",7,7,9,"Islamic",3,2,1,1,4,1,FALSE,TRUE
0,"BE","Male",37,16,15,5,5,"No",10,10,6,"Islamic",2,2,1,0,0,1,FALSE,FALSE
0,"BE","Male",47,21,60,7,6,"No",8,10,8,"Roman Catholic",4,3,2,1,7,0,FALSE,FALSE
1,"BE","Male",15,9,45,2,6,"No",4,3,7,"Protestant",3,5,4,1,4,0,FALSE,TRUE
0,"BE","Female",77,15,30,0,5,"Yes",6,5,8,"Roman Catholic",3,3,2,0,7,0,FALSE,FALSE
0,"BE","Female",70,14,90,5,5,"Yes",6,7,9,"Roman Catholic",3,1,2,0,5,1,FALSE,TRUE
0,"BE","Male",34,17,45,7,6,"Yes",5,8,9,"Roman Catholic",3,2,4,1,8,0,FALSE,FALSE
0,"BE","Male",43,16,120,8,7,"Yes",7,7,8,"Roman Catholic",4,5,3,1,3,1,FALSE,FALSE
0,"BE","Female",60,13,30,7,4,"Yes",8,8,9,"Roman Catholic",3,2,1,1,10,1,FALSE,FALSE
0,"BE","Male",49,16,30,8,4,"Yes",5,7,10,"Roman Catholic",4,2,2,1,5,0,FALSE,FALSE
1,"BE","Female",65,12,60,4,3,"No",0,2,7,"Roman Catholic",2,1,2,1,2,1,FALSE,FALSE
0,"BE","Female",31,11,40,3,2,"Yes",3,5,6,"Roman Catholic",4,2,3,1,6,1,FALSE,TRUE
0,"BE","Male",36,20,30,4,8,"Yes",7,7,9,"Islamic",3,1,1,1,0,1,FALSE,TRUE
0,"BE","Female",40,17,60,8,3,"Yes",7,8,3,"Other",4,4,1,0,7,1,FALSE,FALSE
0,"BE","Male",26,17,20,5,5,"No",2,4,8,"Roman Catholic",2,2,5,1,1,0,FALSE,TRUE
0,"BE","Male",70,4,180,5,6,"Yes",7,8,8,"Islamic",2,2,2,0,7,1,FALSE,TRUE
0,"BE","Male",42,17,50,3,4,"Yes",4,6,8,"Roman Catholic",3,3,2,1,4,1,FALSE,FALSE
0,"BE","Male",37,12,60,3,5,"Yes",10,8,6,"Roman Catholic",3,3,2,1,10,1,FALSE,TRUE
0,"BE","Female",67,12,90,7,5,"Yes",2,3,8,"Roman Catholic",3,2,2,0,7,1,FALSE,FALSE
0,"BE","Female",25,12,15,5,7,"Yes",6,8,7,"Islamic",4,3,3,1,9,1,FALSE,TRUE
1,"BE","Male",62,9,60,5,3,"No",8,8,7,"Roman Catholic",2,3,2,1,2,0,FALSE,TRUE
0,"BE","Female",64,9,60,4,2,"Yes",5,7,8,"Roman Catholic",3,2,2,0,2,0,FALSE,TRUE
0,"BE","Male",23,16,20,0,0,"Yes",7,4,8,"Islamic",3,2,1,0,3,0,FALSE,FALSE
0,"BE","Male",81,10,45,8,6,"Yes",5,5,7,"Roman Catholic",2,2,2,0,7,0,FALSE,TRUE
0,"BE","Male",20,13,60,7,6,"No",4,8,7,"Roman Catholic",3,4,3,1,8,0,FALSE,FALSE
0,"BE","Female",68,14,120,6,5,"Yes",7,6,8,"Roman Catholic",2,3,2,1,5,1,FALSE,FALSE
0,"BE","Female",43,14,60,8,2,"No",4,6,3,"Roman Catholic",3,3,2,1,3,0,FALSE,FALSE
0,"BE","Male",57,11,60,6,4,"No",5,7,5,"Islamic",2,1,2,0,6,1,FALSE,FALSE
0,"BE","Male",49,12,30,8,6,"No",8,8,7,"Roman Catholic",2,2,2,1,10,0,FALSE,TRUE
1,"BE","Male",46,14,15,7,5,"Yes",0,0,8,"Roman Catholic",3,2,1,1,8,1,FALSE,FALSE
0,"BE","Male",59,13,60,3,3,"Yes",4,4,8,"Roman Catholic",3,2,2,0,5,1,FALSE,FALSE
0,"BE","Female",70,6,60,6,7,"Yes",3,5,8,"Roman Catholic",3,1,1,0,8,0,FALSE,FALSE
0,"BE","Female",84,3,40,6,3,"Yes",5,9,9,"Roman Catholic",3,4,2,0,5,0,FALSE,TRUE
0,"BE","Female",78,12,45,5,6,"Yes",4,6,6,"Roman Catholic",2,2,2,0,5,0,FALSE,FALSE
0,"BE","Female",40,5,60,3,4,"No",5,4,1,"Roman Catholic",3,2,1,0,5,0,FALSE,FALSE
0,"BE","Male",42,19,15,6,4,"Yes",6,7,8,"Roman Catholic",3,3,2,1,0,0,FALSE,FALSE
0,"BE","Male",29,26,60,7,6,"Yes",1,5,9,"Roman Catholic",2,2,2,0,3,0,FALSE,FALSE
0,"BE","Male",77,12,30,7,5,"Yes",2,4,6,"Roman Catholic",4,2,2,0,7,1,FALSE,TRUE
0,"BE","Female",27,16,10,6,6,"Yes",4,8,4,"Roman Catholic",4,3,3,0,7,1,FALSE,FALSE
0,"BE","Male",60,14,90,5,2,"Yes",6,3,7,"Roman Catholic",3,3,1,1,4,1,FALSE,TRUE
0,"BE","Male",41,18,20,5,3,"Yes",5,7,5,"Roman Catholic",3,4,3,0,5,1,FALSE,FALSE
0,"BE","Female",42,12,60,6,6,"Yes",3,3,8,"Roman Catholic",2,2,2,1,4,1,FALSE,FALSE
0,"BE","Female",28,22,60,7,3,"Yes",6,6,8,"Roman Catholic",3,2,2,1,7,0,FALSE,TRUE
0,"BE","Female",61,15,60,2,1,"Yes",6,7,7,"Roman Catholic",3,3,1,1,1,1,FALSE,FALSE
0,"BE","Male",63,8,90,5,5,"Yes",2,3,6,"Roman Catholic",2,2,2,0,9,1,FALSE,TRUE
0,"BE","Female",40,13,30,4,0,"Yes",5,7,6,"Other",3,4,2,0,5,1,FALSE,TRUE
1,"BE","Male",67,13,10,9,6,"Yes",5,2,7,"Roman Catholic",4,2,3,0,4,1,FALSE,FALSE
0,"BE","Male",37,19,30,8,5,"Yes",5,9,8,"Roman Catholic",5,3,1,0,5,0,FALSE,TRUE
0,"BE","Female",71,13,60,5,6,"Yes",4,4,7,"Roman Catholic",4,1,2,1,9,1,FALSE,TRUE
0,"BE","Male",80,7,45,6,5,"Yes",4,4,8,"Roman Catholic",2,2,2,0,5,0,FALSE,TRUE
0,"BE","Female",75,18,300,3,5,"Yes",5,3,7,"Roman Catholic",3,2,2,0,6,1,FALSE,FALSE
0,"BE","Female",33,18,30,2,5,"No",5,8,8,"Other",3,1,2,1,4,1,FALSE,FALSE
